,Entity,Code,Year,Solar (% electricity),Wind (% electricity),Solar (TWh – sub method),Wind (TWh – sub method)
3200,Western Africa,,2011,0.083,0.037,0.112,0.05
3201,Western Africa,,2012,0.145,0.118,0.203,0.166
3202,Western Africa,,2013,0.194,0.154,0.297,0.236
3203,Western Africa,,2014,0.206,0.147,0.33,0.236
3204,Western Africa,,2015,0.243,0.283,0.393,0.458
3205,Western Africa,,2016,0.374,0.264,0.636,0.449
3206,Western Africa,,2017,0.435,0.25,0.771,0.444
3207,Western Africa,,2018,0.756,0.259,1.378,0.472
3208,Western Africa,,2019,0.764,0.236,1.464,0.453
3209,Western Africa,,2020,0.865,0.233,1.679,0.451
3210,World,OWID_WRL,1985,0.0,0.001,0.033,0.178
3211,World,OWID_WRL,1986,0.0,0.001,0.042,0.386
3212,World,OWID_WRL,1987,0.0,0.002,0.029,0.543
3213,World,OWID_WRL,1988,0.0,0.003,0.028,0.921
3214,World,OWID_WRL,1989,0.002,0.023,0.728,7.36
3215,World,OWID_WRL,1990,0.003,0.03,1.079,10.09
3216,World,OWID_WRL,1991,0.004,0.033,1.403,11.352
3217,World,OWID_WRL,1992,0.004,0.038,1.302,13.148
3218,World,OWID_WRL,1993,0.004,0.045,1.546,15.827
3219,World,OWID_WRL,1994,0.005,0.055,1.667,19.786
3220,World,OWID_WRL,1995,0.005,0.062,1.78,22.95
3221,World,OWID_WRL,1996,0.005,0.067,1.959,25.568
3222,World,OWID_WRL,1997,0.005,0.085,2.102,33.383
3223,World,OWID_WRL,1998,0.006,0.11,2.311,44.226
3224,World,OWID_WRL,1999,0.006,0.142,2.545,58.934
3225,World,OWID_WRL,2000,0.007,0.208,3.108,87.279
3226,World,OWID_WRL,2001,0.009,0.251,3.862,105.948
3227,World,OWID_WRL,2002,0.011,0.331,4.832,143.488
3228,World,OWID_WRL,2003,0.013,0.389,6.147,171.393
3229,World,OWID_WRL,2004,0.016,0.499,8.047,230.41
3230,World,OWID_WRL,2005,0.021,0.586,11.199,279.973
3231,World,OWID_WRL,2006,0.028,0.72,15.286,355.127
3232,World,OWID_WRL,2007,0.036,0.884,20.609,453.376
3233,World,OWID_WRL,2008,0.058,1.121,33.283,582.33
3234,World,OWID_WRL,2009,0.098,1.412,54.939,724.129
3235,World,OWID_WRL,2010,0.149,1.658,87.795,903.36
3236,World,OWID_WRL,2011,0.286,2.033,168.91,1141.243
3237,World,OWID_WRL,2012,0.432,2.394,260.554,1366.581
3238,World,OWID_WRL,2013,0.578,2.815,355.711,1627.014
3239,World,OWID_WRL,2014,0.841,3.077,503.282,1796.214
3240,World,OWID_WRL,2015,1.079,3.518,648.52,2103.321
3241,World,OWID_WRL,2016,1.358,3.965,825.821,2419.805
3242,World,OWID_WRL,2017,1.782,4.57,1115.136,2850.78
3243,World,OWID_WRL,2018,2.196,4.906,1433.944,3155.244
3244,World,OWID_WRL,2019,2.642,5.401,1752.961,3511.699
3245,World,OWID_WRL,2020,3.197,6.079,2111.177,3925.718
